2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",5,49.5,10,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Extension",6,33.0,7,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",1,90.0,15,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",2,140.0,7,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",3,140.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Incline Bench Press (Smith Machine)",4,120.0,8,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Tricep KickBack ",1,11.0,30,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Tricep KickBack ",2,11.0,36,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Tricep KickBack ",3,11.0,34,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Cable Crossover",1,66.0,15,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Cable Crossover",2,66.0,12,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Cable Crossover",3,55.0,12,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,71.0,9,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,71.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,66.0,9,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",4,44.0,6,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Plate Push",1,10.0,20,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Plate Push",2,10.0,20,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Plate Push",3,10.0,20,0,0,,,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Forearm Curl ",1,60.5,25,0,0,"",,
2023-11-17 12:42:43,"Midday Workout",1h 6m,"Forearm Curl ",2,60.5,20,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hack Squat",1,90.0,15,0,0,"","",
2023-11-18 13:53:51,"Midday Workout",34m,"Hack Squat",2,180.0,15,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hack Squat",3,270.0,12,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",1,170.0,15,0,0,"",,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",2,210.0,10,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",3,210.0,9,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Seated Leg Curl (Machine)",4,180.0,8,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hip Thrust (Barbell)",1,180.0,15,0,0,"",,
2023-11-18 13:53:51,"Midday Workout",34m,"Hip Thrust (Barbell)",2,230.0,12,0,0,,,
2023-11-18 13:53:51,"Midday Workout",34m,"Hip Thrust (Barbell)",3,230.0,12,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Press",1,90.0,15,0,0,"","",
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Press",2,360.0,15,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Press",3,360.0,15,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Seated Leg Curl (Machine)",1,180.0,15,0,0,"",,
2023-11-19 22:24:33,"Evening Workout",57m,"Seated Leg Curl (Machine)",2,210.0,12,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Seated Leg Curl (Machine)",3,200.0,8,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Lunge (Dumbbell)",1,80.0,18,0,0,"",,
2023-11-19 22:24:33,"Evening Workout",57m,"Lunge (Dumbbell)",2,80.0,18,0,0,,,
2023-11-19 22:24:33,"Evening Workout",57m,"Leg Extension (Machine)",1,180.0,15,0,0,"",,
